gameid,tourneyid,tie,winnerid,winnername,winnerscore,winneroldrating,winnernewrating,winnerpos,loserid,losername,loserscore,loseroldrating,losernewrating,loserpos,round,division,date,lexicon
3657,13,False,9624,Jeff Widergren,0,1894,1883,3,3039,Norma Fisher,0,1726,1736,13,2,1,1999-01-15,False
3658,13,False,9624,Jeff Widergren,412,1894,1883,3,33,Joey Mallick,326,1879,1881,2,5,1,1999-01-15,False
3659,13,False,9624,Jeff Widergren,0,1894,1883,3,586,Robert Linn,0,1825,1805,9,6,1,1999-01-15,False
3660,13,False,9624,Jeff Widergren,0,1894,1883,3,1059,Karen Merrill,0,1753,1733,16,8,1,1999-01-15,False
3661,13,False,9624,Jeff Widergren,0,1894,1883,3,85,Tom Kelly,0,1736,1671,18,9,1,1999-01-15,False
3662,13,False,9624,Jeff Widergren,0,1894,1883,3,676,Siri Tillekeratne,0,1633,1675,15,10,1,1999-01-15,False
3663,13,False,9624,Jeff Widergren,0,1894,1883,3,1851,Sal Dijamco,0,1788,1809,6,11,1,1999-01-15,False
3664,13,False,9624,Jeff Widergren,0,1894,1883,3,3013,Larry Rand,0,1886,1850,11,15,1,1999-01-15,False
3665,13,False,9624,Jeff Widergren,0,1894,1883,3,238,Stuart Goldman,0,1728,1797,4,16,1,1999-01-15,False
3666,14,False,2,Jerry Lerman,0,1842,1858,15,582,Rita Provost,0,1890,1794,39,2,1,1999-01-16,False
3667,14,False,2,Jerry Lerman,0,1842,1858,15,2083,Jim Miller,0,1749,1759,27,3,1,1999-01-16,False
3668,14,False,2,Jerry Lerman,0,1842,1858,15,731,Lisa Odom,0,2006,2000,7,4,1,1999-01-16,False
3669,14,False,2,Jerry Lerman,0,1842,1858,15,675,Ruth Hamilton,0,1783,1721,35,5,1,1999-01-16,False
3670,14,False,2,Jerry Lerman,0,1842,1858,15,19720,Richard Moyer,0,1803,1888,5,7,1,1999-01-16,False
3671,14,False,2,Jerry Lerman,0,1842,1858,15,669,Carol Kaplan,0,1903,1865,22,8,1,1999-01-16,False
3672,14,False,2,Jerry Lerman,0,1842,1858,15,2091,Steven Alexander,0,1871,1867,18,9,1,1999-01-16,False
3673,14,False,2,Jerry Lerman,0,1842,1858,15,667,Michael Baker,0,1812,1824,19,10,1,1999-01-16,False
3674,14,False,2,Jerry Lerman,0,1842,1858,15,1587,Roy Kamen,0,1779,1800,20,12,1,1999-01-16,False
3675,14,False,2,Jerry Lerman,0,1842,1858,15,1056,Gail Wolford,0,1917,1905,14,14,1,1999-01-16,False
3676,14,False,5,Dennis Kaiser,0,1842,1852,11,2792,Don Malcolm,0,1637,1686,23,2,1,1999-01-16,False
3677,14,False,5,Dennis Kaiser,0,1842,1852,11,2091,Steven Alexander,0,1871,1867,18,4,1,1999-01-16,False
3678,14,False,5,Dennis Kaiser,0,1842,1852,11,85,Tom Kelly,0,1671,1653,38,5,1,1999-01-16,False
3679,14,False,5,Dennis Kaiser,0,1842,1852,11,667,Michael Baker,0,1812,1824,19,9,1,1999-01-16,False
3680,14,False,5,Dennis Kaiser,0,1842,1852,11,2081,Chani Katz,0,1772,1690,40,10,1,1999-01-16,False
3681,14,False,5,Dennis Kaiser,0,1842,1852,11,1029,Denver Steele,0,1745,1656,42,11,1,1999-01-16,False
3682,14,False,5,Dennis Kaiser,0,1842,1852,11,582,Rita Provost,0,1890,1794,39,13,1,1999-01-16,False
3683,14,False,5,Dennis Kaiser,0,1842,1852,11,1587,Roy Kamen,0,1779,1800,20,14,1,1999-01-16,False
3684,14,False,5,Dennis Kaiser,0,1842,1852,11,238,Stuart Goldman,0,1797,1806,28,15,1,1999-01-16,False
3685,14,False,5,Dennis Kaiser,0,1842,1852,11,586,Robert Linn,0,1805,1845,10,17,1,1999-01-16,False
3686,14,False,5,Dennis Kaiser,0,1842,1852,11,1851,Sal Dijamco,0,1809,1847,13,18,1,1999-01-16,False
3687,14,False,7,Bennett Jacobstein,0,1050,963,15,1899,Sylvia Strong,0,972,891,20,1,4,1999-01-16,False
3688,14,False,7,Bennett Jacobstein,0,1050,963,15,5971,Brent Atterbury,0,452,438,22,8,4,1999-01-16,False
3689,14,False,7,Bennett Jacobstein,0,1050,963,15,5851,Sandy Yerkes,0,715,733,17,9,4,1999-01-16,False
3690,14,False,7,Bennett Jacobstein,0,1050,963,15,2739,Charlotte Bremond,0,711,724,19,14,4,1999-01-16,False
3691,14,False,7,Bennett Jacobstein,0,1050,963,15,19096,Grace Harris,0,904,920,13,16,4,1999-01-16,False
3692,14,False,7,Bennett Jacobstein,0,1050,963,15,5851,Sandy Yerkes,0,715,733,17,17,4,1999-01-16,False
3693,14,False,7,Bennett Jacobstein,0,1050,963,15,5940,Sunday Butler,0,859,807,18,18,4,1999-01-16,False
3694,14,False,7,Bennett Jacobstein,0,1050,963,15,1899,Sylvia Strong,0,972,891,20,19,4,1999-01-16,False
3695,14,False,11,Paula Catanese,0,938,933,14,5940,Sunday Butler,0,859,807,18,2,4,1999-01-16,False
3696,14,False,11,Paula Catanese,0,938,933,14,2945,Phil Spry,0,976,1093,4,3,4,1999-01-16,False
3697,14,False,11,Paula Catanese,0,938,933,14,1078,Wilma Pitzer,0,1062,1081,3,8,4,1999-01-16,False
3698,14,False,11,Paula Catanese,0,938,933,14,1899,Sylvia Strong,0,972,891,20,9,4,1999-01-16,False
3699,14,False,11,Paula Catanese,0,938,933,14,5969,Bill Cox,0,994,1141,2,10,4,1999-01-16,False
3700,14,False,11,Paula Catanese,0,938,933,14,5971,Brent Atterbury,0,452,438,22,11,4,1999-01-16,False
3701,14,False,11,Paula Catanese,0,938,933,14,5851,Sandy Yerkes,0,715,733,17,12,4,1999-01-16,False
3702,14,False,11,Paula Catanese,0,938,933,14,27,Myrna Cohen,0,764,928,7,14,4,1999-01-16,False
3703,14,False,11,Paula Catanese,0,938,933,14,3022,Arlene Lane,0,1018,1000,10,17,4,1999-01-16,False
3704,14,False,12,Pat Diener,0,1269,1229,8,562,Vince Castellano,0,1124,1158,10,2,3,1999-01-16,False
3705,14,False,12,Pat Diener,0,1269,1229,8,3538,Alfredo B Calubiran,0,1140,1136,18,3,3,1999-01-16,False
3706,14,False,12,Pat Diener,0,1269,1229,8,2888,Ben Gittes,0,1178,1212,5,5,3,1999-01-16,False
3707,14,False,12,Pat Diener,0,1269,1229,8,1049,Gregg Wood,0,1027,1074,16,6,3,1999-01-16,False
3708,14,False,12,Pat Diener,0,1269,1229,8,701,Jacqueline Stewart,0,1144,1186,7,7,3,1999-01-16,False
3709,14,False,12,Pat Diener,0,1269,1229,8,1819,Joanne Smith,0,1135,1150,11,10,3,1999-01-16,False
3710,14,False,12,Pat Diener,0,1269,1229,8,2458,Bob Blyler,0,1217,1152,22,11,3,1999-01-16,False
3711,14,False,12,Pat Diener,0,1269,1229,8,3538,Alfredo B Calubiran,0,1140,1136,18,17,3,1999-01-16,False
3712,14,False,12,Pat Diener,0,1269,1229,8,1602,Rosemary Ryan,0,1090,1119,12,18,3,1999-01-16,False
3713,14,False,12,Pat Diener,0,1269,1229,8,1819,Joanne Smith,0,1135,1150,11,19,3,1999-01-16,False
3714,14,False,27,Myrna Cohen,0,764,928,7,4371,Betty Isbell,0,1034,1074,1,2,4,1999-01-16,False
3715,14,False,27,Myrna Cohen,0,764,928,7,5971,Brent Atterbury,0,452,438,22,4,4,1999-01-16,False
3716,14,False,27,Myrna Cohen,0,764,928,7,5970,Donald Cox,0,921,1038,9,5,4,1999-01-16,False
3717,14,False,27,Myrna Cohen,0,764,928,7,5851,Sandy Yerkes,0,715,733,17,7,4,1999-01-16,False
3718,14,False,27,Myrna Cohen,0,764,928,7,5721,Jerry Fuller,0,956,979,6,8,4,1999-01-16,False
3719,14,False,27,Myrna Cohen,0,764,928,7,3023,Ruth Barr,0,1039,1066,5,9,4,1999-01-16,False
3720,14,False,27,Myrna Cohen,0,764,928,7,7,Bennett Jacobstein,0,1050,963,15,10,4,1999-01-16,False
3721,14,False,27,Myrna Cohen,0,764,928,7,1070,Jim Barker,0,987,952,21,11,4,1999-01-16,False
3722,14,False,27,Myrna Cohen,0,764,928,7,3299,Laurie Lu Longway,0,961,955,12,13,4,1999-01-16,False
3723,14,False,27,Myrna Cohen,0,764,928,7,19096,Grace Harris,0,904,920,13,15,4,1999-01-16,False
3724,14,False,27,Myrna Cohen,0,764,928,7,2739,Charlotte Bremond,0,711,724,19,16,4,1999-01-16,False
3725,14,False,28,Cynthia Ho,0,1102,1073,25,22050,Jane Fischer,0,1222,1156,21,1,3,1999-01-16,False
3726,14,False,28,Cynthia Ho,0,1102,1073,25,4376,Kimo Ahyun,0,1101,1089,15,2,3,1999-01-16,False
3727,14,False,28,Cynthia Ho,0,1102,1073,25,709,Mary C Parrish,0,935,1106,6,5,3,1999-01-16,False
3728,14,False,28,Cynthia Ho,0,1102,1073,25,12,Pat Diener,0,1269,1229,8,8,3,1999-01-16,False
3729,14,False,28,Cynthia Ho,0,1102,1073,25,2888,Ben Gittes,0,1178,1212,5,10,3,1999-01-16,False
3730,14,False,28,Cynthia Ho,0,1102,1073,25,1046,B A Toole,0,945,954,26,15,3,1999-01-16,False
3731,14,False,28,Cynthia Ho,0,1102,1073,25,1271,Judith Whitcomb,0,1014,1009,27,18,3,1999-01-16,False
3732,14,False,33,Joey Mallick,410,1881,1958,2,260,Cynthia Pughsley,395,1764,1859,12,1,1,1999-01-16,False
3733,14,False,33,Joey Mallick,418,1881,1958,2,2864,Steve Krieger,321,1807,1804,21,2,1,1999-01-16,False
3734,14,False,33,Joey Mallick,404,1881,1958,2,3085,Teri Tetreault,401,1533,1778,8,3,1,1999-01-16,False
3735,14,False,33,Joey Mallick,444,1881,1958,2,2173,Ann Ferguson,374,1728,1713,33,4,1,1999-01-16,False
3736,14,False,33,Joey Mallick,395,1881,1958,2,666,Chris Lennon,394,1990,1915,26,5,1,1999-01-16,False
3737,14,False,33,Joey Mallick,465,1881,1958,2,1587,Roy Kamen,309,1779,1800,20,6,1,1999-01-16,False
3738,14,False,33,Joey Mallick,405,1881,1958,2,344,Ira Cohen,401,1910,1891,16,7,1,1999-01-16,False
3739,14,False,33,Joey Mallick,446,1881,1958,2,3039,Norma Fisher,331,1736,1744,31,8,1,1999-01-16,False
3740,14,False,33,Joey Mallick,407,1881,1958,2,507,James Frankki,350,1699,1786,17,9,1,1999-01-16,False
3741,14,False,33,Joey Mallick,407,1881,1958,2,3017,Lewis Martinez,371,1880,1846,29,10,1,1999-01-16,False
3742,14,False,33,Joey Mallick,396,1881,1958,2,1851,Sal Dijamco,361,1809,1847,13,11,1,1999-01-16,False
3743,14,False,33,Joey Mallick,396,1881,1958,2,238,Stuart Goldman,317,1797,1806,28,12,1,1999-01-16,False
3744,14,False,33,Joey Mallick,462,1881,1958,2,586,Robert Linn,293,1805,1845,10,14,1,1999-01-16,False
3745,14,False,33,Joey Mallick,433,1881,1958,2,2,Jerry Lerman,376,1842,1858,15,15,1,1999-01-16,False
3746,14,False,33,Joey Mallick,403,1881,1958,2,731,Lisa Odom,348,2006,2000,7,18,1,1999-01-16,False
3747,14,False,44,Paul Avrin,0,1769,1735,36,1446,Lou J B Miller,0,1840,1827,24,1,1,1999-01-16,False
3748,14,False,44,Paul Avrin,0,1769,1735,36,689,Ellis Wyer,0,1676,1657,37,2,1,1999-01-16,False
3749,14,False,44,Paul Avrin,0,1769,1735,36,669,Carol Kaplan,0,1903,1865,22,4,1,1999-01-16,False
3750,14,False,44,Paul Avrin,0,1769,1735,36,1059,Karen Merrill,0,1733,1710,34,8,1,1999-01-16,False
3751,14,False,44,Paul Avrin,0,1769,1735,36,582,Rita Provost,0,1890,1794,39,9,1,1999-01-16,False
3752,14,False,44,Paul Avrin,0,1769,1735,36,2173,Ann Ferguson,0,1728,1713,33,13,1,1999-01-16,False
3753,14,False,44,Paul Avrin,0,1769,1735,36,85,Tom Kelly,0,1671,1653,38,19,1,1999-01-16,False
3754,14,False,71,Noel Livermore,0,1695,1582,29,1074,Julia Bogle,0,1291,1395,19,2,2,1999-01-16,False
3755,14,False,71,Noel Livermore,0,1695,1582,29,1040,Maggie Morley,0,1377,1537,6,3,2,1999-01-16,False
3756,14,False,71,Noel Livermore,0,1695,1582,29,3987,Noah Kanter,0,1528,1560,12,4,2,1999-01-16,False
3757,14,False,71,Noel Livermore,0,1695,1582,29,17121,Dane Barnhard,0,1470,1487,20,5,2,1999-01-16,False
3758,14,False,71,Noel Livermore,0,1695,1582,29,524,Susan Love,0,1486,1481,31,6,2,1999-01-16,False
3759,14,False,71,Noel Livermore,0,1695,1582,29,1460,Jim W Fischer,0,1622,1601,18,8,2,1999-01-16,False
3760,14,False,71,Noel Livermore,0,1695,1582,29,1591,Jason Sommer,0,1715,1660,15,12,2,1999-01-16,False
3761,14,False,71,Noel Livermore,0,1695,1582,29,4366,Judith Shipman,0,1280,1326,35,13,2,1999-01-16,False
3762,14,False,85,Tom Kelly,0,1671,1653,38,586,Robert Linn,0,1805,1845,10,3,1,1999-01-16,False
3763,14,False,85,Tom Kelly,0,1671,1653,38,675,Ruth Hamilton,0,1783,1721,35,10,1,1999-01-16,False
3764,14,False,85,Tom Kelly,0,1671,1653,38,1059,Karen Merrill,0,1733,1710,34,12,1,1999-01-16,False
3765,14,False,85,Tom Kelly,0,1671,1653,38,2081,Chani Katz,0,1772,1690,40,13,1,1999-01-16,False
3766,14,False,85,Tom Kelly,0,1671,1653,38,1029,Denver Steele,0,1745,1656,42,16,1,1999-01-16,False
3767,14,False,85,Tom Kelly,0,1671,1653,38,582,Rita Provost,0,1890,1794,39,18,1,1999-01-16,False
3768,14,False,16422,T C Houlgate-West,0,1403,1482,14,700,Al Demers,0,1353,1467,16,4,2,1999-01-16,False
3769,14,False,16422,T C Houlgate-West,0,1403,1482,14,1066,Gigi Miller,0,1491,1548,7,5,2,1999-01-16,False
3770,14,False,16422,T C Houlgate-West,0,1403,1482,14,5967,Herbert Levine,0,1491,1498,34,6,2,1999-01-16,False
3771,14,False,16422,T C Houlgate-West,0,1403,1482,14,712,Barbara Platt,0,1327,1331,40,7,2,1999-01-16,False
3772,14,False,16422,T C Houlgate-West,0,1403,1482,14,3532,Brian Wagner,0,1546,1483,36,8,2,1999-01-16,False
3773,14,False,16422,T C Houlgate-West,0,1403,1482,14,524,Susan Love,0,1486,1481,31,9,2,1999-01-16,False
3774,14,False,16422,T C Houlgate-West,0,1403,1482,14,1036,Betty Cornelison,0,1541,1578,9,12,2,1999-01-16,False
3775,14,False,16422,T C Houlgate-West,0,1403,1482,14,3600,Marian Koonce,0,1429,1472,27,16,2,1999-01-16,False
3776,14,False,16422,T C Houlgate-West,0,1403,1482,14,524,Susan Love,0,1486,1481,31,17,2,1999-01-16,False
3777,14,False,16422,T C Houlgate-West,0,1403,1482,14,3600,Marian Koonce,0,1429,1472,27,18,2,1999-01-16,False
3778,14,False,16422,T C Houlgate-West,0,1403,1482,14,17121,Dane Barnhard,0,1470,1487,20,19,2,1999-01-16,False
3779,14,False,238,Stuart Goldman,0,1797,1806,28,19720,Richard Moyer,0,1803,1888,5,1,1,1999-01-16,False
3780,14,False,238,Stuart Goldman,0,1797,1806,28,344,Ira Cohen,0,1910,1891,16,2,1,1999-01-16,False
3781,14,False,238,Stuart Goldman,0,1797,1806,28,578,Joe Edley,0,1975,1981,4,4,1,1999-01-16,False
3782,14,False,238,Stuart Goldman,0,1797,1806,28,728,Dave Wiegand,0,2002,2047,1,6,1,1999-01-16,False
3783,14,False,238,Stuart Goldman,0,1797,1806,28,260,Cynthia Pughsley,0,1764,1859,12,7,1,1999-01-16,False
3784,14,False,238,Stuart Goldman,0,1797,1806,28,731,Lisa Odom,0,2006,2000,7,8,1,1999-01-16,False
3785,14,False,238,Stuart Goldman,0,1797,1806,28,3039,Norma Fisher,0,1736,1744,31,9,1,1999-01-16,False
3786,14,False,238,Stuart Goldman,0,1797,1806,28,3017,Lewis Martinez,0,1880,1846,29,16,1,1999-01-16,False
3787,14,False,238,Stuart Goldman,0,1797,1806,28,2091,Steven Alexander,0,1871,1867,18,17,1,1999-01-16,False
3788,14,False,260,Cynthia Pughsley,0,1764,1859,12,3085,Teri Tetreault,0,1533,1778,8,4,1,1999-01-16,False
3789,14,False,260,Cynthia Pughsley,0,1764,1859,12,2081,Chani Katz,0,1772,1690,40,6,1,1999-01-16,False
3790,14,False,260,Cynthia Pughsley,0,1764,1859,12,733,Steve Pellinen,0,1863,1836,25,8,1,1999-01-16,False
3791,14,False,260,Cynthia Pughsley,0,1764,1859,12,1059,Karen Merrill,0,1733,1710,34,11,1,1999-01-16,False
3792,14,False,260,Cynthia Pughsley,0,1764,1859,12,689,Ellis Wyer,0,1676,1657,37,12,1,1999-01-16,False
3793,14,False,260,Cynthia Pughsley,0,1764,1859,12,1029,Denver Steele,0,1745,1656,42,13,1,1999-01-16,False
3794,14,False,260,Cynthia Pughsley,0,1764,1859,12,582,Rita Provost,0,1890,1794,39,14,1,1999-01-16,False
3795,14,False,260,Cynthia Pughsley,0,1764,1859,12,44,Paul Avrin,0,1769,1735,36,15,1,1999-01-16,False
3796,14,False,260,Cynthia Pughsley,0,1764,1859,12,2091,Steven Alexander,0,1871,1867,18,16,1,1999-01-16,False
3797,14,False,260,Cynthia Pughsley,0,1764,1859,12,344,Ira Cohen,0,1910,1891,16,17,1,1999-01-16,False
3798,14,False,260,Cynthia Pughsley,0,1764,1859,12,1056,Gail Wolford,0,1917,1905,14,18,1,1999-01-16,False
3799,14,False,344,Ira Cohen,0,1910,1891,16,1029,Denver Steele,0,1745,1656,42,1,1,1999-01-16,False
3800,14,False,344,Ira Cohen,0,1910,1891,16,507,James Frankki,0,1699,1786,17,3,1,1999-01-16,False
3801,14,False,344,Ira Cohen,0,1910,1891,16,578,Joe Edley,0,1975,1981,4,5,1,1999-01-16,False
3802,14,False,344,Ira Cohen,0,1910,1891,16,3017,Lewis Martinez,0,1880,1846,29,6,1,1999-01-16,False
3803,14,False,344,Ira Cohen,0,1910,1891,16,3085,Teri Tetreault,0,1533,1778,8,8,1,1999-01-16,False
3804,14,False,344,Ira Cohen,0,1910,1891,16,666,Chris Lennon,0,1990,1915,26,9,1,1999-01-16,False
3805,14,False,344,Ira Cohen,0,1910,1891,16,728,Dave Wiegand,0,2002,2047,1,10,1,1999-01-16,False
3806,14,False,344,Ira Cohen,0,1910,1891,16,2,Jerry Lerman,0,1842,1858,15,13,1,1999-01-16,False
3807,14,False,344,Ira Cohen,0,1910,1891,16,5,Dennis Kaiser,0,1842,1852,11,16,1,1999-01-16,False
3808,14,False,344,Ira Cohen,0,1910,1891,16,2864,Steve Krieger,0,1807,1804,21,18,1,1999-01-16,False
3809,14,False,507,James Frankki,0,1699,1786,17,578,Joe Edley,0,1975,1981,4,1,1,1999-01-16,False
3810,14,False,507,James Frankki,0,1699,1786,17,1029,Denver Steele,0,1745,1656,42,4,1,1999-01-16,False
3811,14,False,507,James Frankki,0,1699,1786,17,238,Stuart Goldman,0,1797,1806,28,5,1,1999-01-16,False
3812,14,False,507,James Frankki,0,1699,1786,17,733,Steve Pellinen,0,1863,1836,25,6,1,1999-01-16,False
3813,14,False,507,James Frankki,0,1699,1786,17,582,Rita Provost,0,1890,1794,39,12,1,1999-01-16,False
3814,14,False,507,James Frankki,0,1699,1786,17,1062,Eleanor Traeg,0,1712,1638,41,14,1,1999-01-16,False
3815,14,False,507,James Frankki,0,1699,1786,17,85,Tom Kelly,0,1671,1653,38,15,1,1999-01-16,False
3816,14,False,507,James Frankki,0,1699,1786,17,44,Paul Avrin,0,1769,1735,36,16,1,1999-01-16,False
3817,14,False,507,James Frankki,0,1699,1786,17,676,Siri Tillekeratne,0,1675,1699,30,18,1,1999-01-16,False
3818,14,False,507,James Frankki,0,1699,1786,17,238,Stuart Goldman,0,1797,1806,28,19,1,1999-01-16,False
3819,14,False,524,Susan Love,0,1486,1481,31,712,Barbara Platt,0,1327,1331,40,1,2,1999-01-16,False
3820,14,False,524,Susan Love,0,1486,1481,31,1031,Alan Meyer,0,1493,1410,37,2,2,1999-01-16,False
3821,14,False,524,Susan Love,0,1486,1481,31,2346,Mitch Bayersdorfer,0,1554,1520,21,3,2,1999-01-16,False
3822,14,False,524,Susan Love,0,1486,1481,31,5723,Carla Strasburger,0,1449,1467,26,4,2,1999-01-16,False
3823,14,False,524,Susan Love,0,1486,1481,31,1460,Jim W Fischer,0,1622,1601,18,5,2,1999-01-16,False
3824,14,False,524,Susan Love,0,1486,1481,31,3668,Julie Wright,0,1583,1562,17,8,2,1999-01-16,False
3825,14,False,524,Susan Love,0,1486,1481,31,1591,Jason Sommer,0,1715,1660,15,10,2,1999-01-16,False
3826,14,False,524,Susan Love,0,1486,1481,31,1063,Donna McDonough,0,1503,1429,38,14,2,1999-01-16,False
3827,14,False,534,Alan Love,0,1171,1138,19,4372,Letty Dolphin,0,654,645,28,5,3,1999-01-16,False
3828,14,False,534,Alan Love,0,1171,1138,19,3538,Alfredo B Calubiran,0,1140,1136,18,6,3,1999-01-16,False
3829,14,False,534,Alan Love,0,1171,1138,19,1049,Gregg Wood,0,1027,1074,16,8,3,1999-01-16,False
3830,14,False,534,Alan Love,0,1171,1138,19,1271,Judith Whitcomb,0,1014,1009,27,9,3,1999-01-16,False
3831,14,False,534,Alan Love,0,1171,1138,19,1046,B A Toole,0,945,954,26,12,3,1999-01-16,False
3832,14,False,534,Alan Love,0,1171,1138,19,28,Cynthia Ho,0,1102,1073,25,13,3,1999-01-16,False
3833,14,False,534,Alan Love,0,1171,1138,19,865,Justine Zollinger,0,1205,1143,23,16,3,1999-01-16,False
3834,14,False,534,Alan Love,0,1171,1138,19,1271,Judith Whitcomb,0,1014,1009,27,17,3,1999-01-16,False
3835,14,False,534,Alan Love,0,1171,1138,19,4374,Eve M Wengler,0,892,955,24,18,3,1999-01-16,False
3836,14,False,562,Vince Castellano,0,1124,1158,10,534,Alan Love,0,1171,1138,19,3,3,1999-01-16,False
3837,14,False,562,Vince Castellano,0,1124,1158,10,4374,Eve M Wengler,0,892,955,24,4,3,1999-01-16,False
3838,14,False,562,Vince Castellano,0,1124,1158,10,865,Justine Zollinger,0,1205,1143,23,5,3,1999-01-16,False
3839,14,False,562,Vince Castellano,0,1124,1158,10,5968,Dave Nicolai,0,1375,1259,17,6,3,1999-01-16,False
3840,14,False,562,Vince Castellano,0,1124,1158,10,1046,B A Toole,0,945,954,26,8,3,1999-01-16,False
3841,14,False,562,Vince Castellano,0,1124,1158,10,703,Helen Pipi,0,896,1242,4,11,3,1999-01-16,False
3842,14,False,562,Vince Castellano,0,1124,1158,10,2639,Marshall Finn,0,1256,1217,14,15,3,1999-01-16,False
3843,14,False,562,Vince Castellano,0,1124,1158,10,4372,Letty Dolphin,0,654,645,28,16,3,1999-01-16,False
3844,14,False,562,Vince Castellano,0,1124,1158,10,4376,Kimo Ahyun,0,1101,1089,15,18,3,1999-01-16,False
3845,14,False,562,Vince Castellano,0,1124,1158,10,4367,George McCready,0,1238,1190,13,19,3,1999-01-16,False
3846,14,False,578,Joe Edley,0,1975,1981,4,1029,Denver Steele,0,1745,1656,42,2,1,1999-01-16,False
3847,14,False,578,Joe Edley,0,1975,1981,4,689,Ellis Wyer,0,1676,1657,37,6,1,1999-01-16,False
3848,14,False,578,Joe Edley,0,1975,1981,4,1446,Lou J B Miller,0,1840,1827,24,7,1,1999-01-16,False
3849,14,False,578,Joe Edley,0,1975,1981,4,2173,Ann Ferguson,0,1728,1713,33,8,1,1999-01-16,False
3850,14,False,578,Joe Edley,0,1975,1981,4,1059,Karen Merrill,0,1733,1710,34,9,1,1999-01-16,False
3851,14,False,578,Joe Edley,0,1975,1981,4,4076,Robert Felt,0,1924,1917,9,10,1,1999-01-16,False
3852,14,False,578,Joe Edley,0,1975,1981,4,1851,Sal Dijamco,0,1809,1847,13,12,1,1999-01-16,False
3853,14,False,578,Joe Edley,0,1975,1981,4,3017,Lewis Martinez,0,1880,1846,29,13,1,1999-01-16,False
3854,14,False,578,Joe Edley,0,1975,1981,4,2091,Steven Alexander,0,1871,1867,18,14,1,1999-01-16,False
3855,14,False,578,Joe Edley,0,1975,1981,4,586,Robert Linn,0,1805,1845,10,15,1,1999-01-16,False
3856,14,False,578,Joe Edley,0,1975,1981,4,19720,Richard Moyer,0,1803,1888,5,17,1,1999-01-16,False
3857,14,False,578,Joe Edley,0,1975,1981,4,3085,Teri Tetreault,0,1533,1778,8,18,1,1999-01-16,False
3858,14,False,578,Joe Edley,0,1975,1981,4,662,Jim Geary,0,2008,2019,3,19,1,1999-01-16,False
3859,14,False,582,Rita Provost,0,1890,1794,39,2083,Jim Miller,0,1749,1759,27,1,1,1999-01-16,False
3860,14,False,582,Rita Provost,0,1890,1794,39,2072,Rita Dady,0,1634,1683,32,6,1,1999-01-16,False
3861,14,False,582,Rita Provost,0,1890,1794,39,667,Michael Baker,0,1812,1824,19,7,1,1999-01-16,False
3862,14,False,582,Rita Provost,0,1890,1794,39,669,Carol Kaplan,0,1903,1865,22,10,1,1999-01-16,False
3863,14,False,582,Rita Provost,0,1890,1794,39,733,Steve Pellinen,0,1863,1836,25,11,1,1999-01-16,False
3864,14,False,586,Robert Linn,0,1805,1845,10,5,Dennis Kaiser,0,1842,1852,11,1,1,1999-01-16,False
3865,14,False,586,Robert Linn,0,1805,1845,10,2091,Steven Alexander,0,1871,1867,18,2,1,1999-01-16,False
3866,14,False,586,Robert Linn,0,1805,1845,10,2081,Chani Katz,0,1772,1690,40,7,1,1999-01-16,False
3867,14,False,586,Robert Linn,0,1805,1845,10,676,Siri Tillekeratne,0,1675,1699,30,8,1,1999-01-16,False
3868,14,False,586,Robert Linn,0,1805,1845,10,19720,Richard Moyer,0,1803,1888,5,9,1,1999-01-16,False
3869,14,False,586,Robert Linn,0,1805,1845,10,2083,Jim Miller,0,1749,1759,27,10,1,1999-01-16,False
3870,14,False,586,Robert Linn,0,1805,1845,10,238,Stuart Goldman,0,1797,1806,28,11,1,1999-01-16,False
3871,14,False,586,Robert Linn,0,1805,1845,10,344,Ira Cohen,0,1910,1891,16,12,1,1999-01-16,False
3872,14,False,586,Robert Linn,0,1805,1845,10,1056,Gail Wolford,0,1917,1905,14,16,1,1999-01-16,False
3873,14,False,586,Robert Linn,0,1805,1845,10,667,Michael Baker,0,1812,1824,19,18,1,1999-01-16,False
3874,14,False,586,Robert Linn,0,1805,1845,10,344,Ira Cohen,0,1910,1891,16,19,1,1999-01-16,False
3875,14,False,662,Jim Geary,0,2008,2019,3,2072,Rita Dady,0,1634,1683,32,1,1,1999-01-16,False
3876,14,False,662,Jim Geary,0,2008,2019,3,1059,Karen Merrill,0,1733,1710,34,2,1,1999-01-16,False
3877,14,False,662,Jim Geary,0,2008,2019,3,667,Michael Baker,0,1812,1824,19,3,1,1999-01-16,False
3878,14,False,662,Jim Geary,0,2008,2019,3,733,Steve Pellinen,0,1863,1836,25,4,1,1999-01-16,False
3879,14,False,662,Jim Geary,0,2008,2019,3,4076,Robert Felt,0,1924,1917,9,5,1,1999-01-16,False
3880,14,False,662,Jim Geary,0,2008,2019,3,2,Jerry Lerman,0,1842,1858,15,6,1,1999-01-16,False
3881,14,False,662,Jim Geary,0,2008,2019,3,1851,Sal Dijamco,0,1809,1847,13,7,1,1999-01-16,False
